 &plot nbnd=  38, nks=  1401 /
            0.000000  0.057452  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.157   -5.157
   -1.478   -1.478   -1.469   -1.469   -0.044   -0.044    0.361    0.361    0.377    0.377
    5.198    5.198    5.849    5.849    6.499    6.499    6.674    6.674    9.832    9.832
   10.938   10.938   11.053   11.053   13.017   13.017   15.419   15.419
            0.000000  0.059662  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.157   -5.157
   -1.478   -1.478   -1.469   -1.469   -0.044   -0.044    0.360    0.360    0.378    0.378
    5.185    5.185    5.851    5.851    6.495    6.495    6.682    6.682    9.834    9.834
   10.934   10.934   11.057   11.057   13.029   13.029   15.396   15.396
            0.000000  0.061872  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.156   -5.156
   -1.478   -1.478   -1.468   -1.468   -0.044   -0.044    0.360    0.360    0.378    0.378
    5.171    5.171    5.852    5.852    6.490    6.490    6.691    6.691    9.835    9.835
   10.930   10.930   11.062   11.062   13.041   13.041   15.372   15.372
            0.000000  0.064082  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.155   -5.155
   -1.478   -1.478   -1.468   -1.468   -0.044   -0.044    0.360    0.360    0.379    0.379
    5.158    5.158    5.853    5.853    6.485    6.485    6.701    6.701    9.837    9.837
   10.926   10.926   11.066   11.066   13.054   13.054   15.348   15.348
            0.000000  0.066291  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.154   -5.154
   -1.478   -1.478   -1.468   -1.468   -0.043   -0.043    0.359    0.359    0.379    0.379
    5.144    5.144    5.854    5.854    6.480    6.480    6.710    6.710    9.839    9.839
   10.922   10.922   11.071   11.071   13.067   13.067   15.324   15.324
            0.000000  0.068501  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.153   -5.153
   -1.478   -1.478   -1.467   -1.467   -0.043   -0.043    0.359    0.359    0.379    0.379
    5.130    5.130    5.855    5.855    6.475    6.475    6.720    6.720    9.841    9.841
   10.919   10.919   11.076   11.076   13.080   13.080   15.301   15.301
            0.000000  0.070711  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.153   -5.153
   -1.478   -1.478   -1.467   -1.467   -0.043   -0.043    0.359    0.359    0.380    0.380
    5.115    5.115    5.855    5.855    6.470    6.470    6.730    6.730    9.843    9.843
   10.915   10.915   11.081   11.081   13.094   13.094   15.277   15.277
            0.000000  0.072920  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.152   -5.152
   -1.478   -1.478   -1.467   -1.467   -0.043   -0.043    0.359    0.359    0.380    0.380
    5.101    5.101    5.855    5.855    6.465    6.465    6.740    6.740    9.845    9.845
   10.911   10.911   11.086   11.086   13.108   13.108   15.253   15.253
            0.000000  0.075130  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.151   -5.151
   -1.478   -1.478   -1.466   -1.466   -0.042   -0.042    0.358    0.358    0.380    0.380
    5.087    5.087    5.855    5.855    6.459    6.459    6.751    6.751    9.846    9.846
   10.908   10.908   11.091   11.091   13.122   13.122   15.229   15.229
            0.000000  0.077340  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.150   -5.150
   -1.478   -1.478   -1.466   -1.466   -0.042   -0.042    0.358    0.358    0.381    0.381
    5.072    5.072    5.855    5.855    6.454    6.454    6.761    6.761    9.848    9.848
   10.904   10.904   11.097   11.097   13.137   13.137   15.205   15.205
            0.000000  0.079550  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.149   -5.149
   -1.478   -1.478   -1.465   -1.465   -0.042   -0.042    0.358    0.358    0.381    0.381
    5.058    5.058    5.854    5.854    6.448    6.448    6.772    6.772    9.850    9.850
   10.901   10.901   11.102   11.102   13.152   13.152   15.181   15.181
            0.000000  0.081759  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.148   -5.148
